R55CHEPSUM,,CHEP Summarization Report,,,,11/13/2023,12:24:44,,,,,,
VF075001,,,,,,Page -,1,,,,,,
,,,,,,,,,,,,,.
,,,,,,,Customer CHEP,,,,,,
Branch Plant,Legacy Order Number,JDE Order Number,JDE BOL#,Customer PO#,Pallet Type,Description,Number,Number Of Pallets,Actual Ship Date,Receipt Date,,,
         075,7547321,11836372,15882727,4347235,CBP,CHEP BLOCK (MARK 55),4000187578,15,10/20/2023,,,,
         075,7547323,11836375,15882436,4347239,CBP,CHEP BLOCK (MARK 55),4000187578,23,10/18/2023,,,,
         075,7547322,11836376,15882422,4347242,CBP,CHEP BLOCK (MARK 55),4000187578,29,10/18/2023,,,,
         075,7547320,11836378,15882647,4347246,CBP,CHEP BLOCK (MARK 55),4000187578,29,10/19/2023,,,,
         075,7547331,11836384,15880291,675487,CBP,CHEP BLOCK (MARK 55),6100110230,12,10/11/2023,,,,
         075,7547302,11836385,15881360,877335,CBP,CHEP BLOCK (MARK 55),6100113086,18,10/16/2023,,,,
         075,7547317,11836418,15879761,43069350,CBP,CHEP BLOCK (MARK 55),6100387520,3,10/10/2023,,,,
         075,7547326,11836420,15879762,43069320,CBP,CHEP BLOCK (MARK 55),6100387520,1,10/10/2023,,,,
         075,7547376,11836421,15882056,170704,CBP,CHEP BLOCK (MARK 55),4000253437,22,10/17/2023,,,,
         075,7547327,11836428,15879763,43069320,CBP,CHEP BLOCK (MARK 55),6100387520,2,10/10/2023,,,,
         075,7547328,11836441,15879764,43069340,CBP,CHEP BLOCK (MARK 55),6100387520,1,10/10/2023,,,,
         075,7547374,11836470,15880289,82421797,CBP,CHEP BLOCK (MARK 55),4000202353,7,10/11/2023,,,,
         075,7547377,11836474,15884074,93312C09,CBP,CHEP BLOCK (MARK 55),4000099539,16,10/25/2023,,,,
         075,7547381,11836510,15881279,03556C07,CBP,CHEP BLOCK (MARK 55),6100566845,1,10/16/2023,,,,
         075,7547382,11836511,15881280,03556C07,CBP,CHEP BLOCK (MARK 55),6100566845,3,10/16/2023,,,,
         075,7547380,11836513,15880032,1720925378,CBP,CHEP BLOCK (MARK 55),6100230770,25,10/10/2023,,,,
         075,7547330,11836550,15879765,43069320,CBP,CHEP BLOCK (MARK 55),6100387520,4,10/10/2023,,,,
         075,7547387,11836558,15881455,6722710,CBP,CHEP BLOCK (MARK 55),6100102463,11,10/16/2023,,,,
         075,7547363,11836584,15884627,25004C08,CBP,CHEP BLOCK (MARK 55),6100404011,19,10/27/2023,,,,
         075,7547413,11836649,15877907,107031,CBP,CHEP BLOCK (MARK 55),6100125714,11,10/3/2023,,,,
         075,7547415,11836652,15881184,107032,CBP,CHEP BLOCK (MARK 55),6100125714,9,10/14/2023,,,,
         075,7547414,11836653,15879653,107033,CBP,CHEP BLOCK (MARK 55),6100125714,20,10/9/2023,,,,
         075,7547416,11836654,15881500,107034,CBP,CHEP BLOCK (MARK 55),6100125714,16,10/16/2023,,,,
         075,7547417,11836655,15879319,107035,CBP,CHEP BLOCK (MARK 55),6100125714,18,10/6/2023,,,,
         075,7547425,11836764,15881175,26869760,CBP,CHEP BLOCK (MARK 55),6100238111,4,10/14/2023,,,,
         075,7547422,11836765,15879965,26869780,CBP,CHEP BLOCK (MARK 55),40184113,1,10/10/2023,,,,
         075,7547428,11836773,15880175,24664010,CBP,CHEP BLOCK (MARK 55),6101078256,8,10/10/2023,,,,
         075,7547431,11836824,15880372,22458610,CBP,CHEP BLOCK (MARK 55),6100567746,18,10/11/2023,,,,
         075,7547418,11836840,15879969,19015660,CBP,CHEP BLOCK (MARK 55),6100408277,2,10/10/2023,,,,
         075,7547427,11836841,15879970,19015660,CBP,CHEP BLOCK (MARK 55),6100408277,21,10/10/2023,,,,
         075,7547426,11836842,15880014,19956260,CBP,CHEP BLOCK (MARK 55),6101038567,23,10/10/2023,,,,
         075,7547424,11836844,15879858,19015630,CBP,CHEP BLOCK (MARK 55),6100408277,17,10/10/2023,,,,
         075,7547434,11836856,15880698,29480870,CBP,CHEP BLOCK (MARK 55),6100206066,14,10/12/2023,,,,
         075,7547433,11836858,15880700,29480860,CBP,CHEP BLOCK (MARK 55),6100206066,7,10/12/2023,,,,
         075,7547441,11836904,15880377,43074760,CBP,CHEP BLOCK (MARK 55),6100387520,16,10/11/2023,,,,
         075,7547442,11836905,15880306,43074750,CBP,CHEP BLOCK (MARK 55),6100387520,9,10/11/2023,,,,
         075,7547443,11836906,15880036,29480900,CBP,CHEP BLOCK (MARK 55),6100206066,7,10/10/2023,,,,
         075,7547446,11836937,15881639,81594,CBP,CHEP BLOCK (MARK 55),4000445826,1,10/17/2023,,,,
         075,7547448,11836957,15882135,8764934C,CBP,CHEP BLOCK (MARK 55),6100378380,19,10/18/2023,,,,
         075,7547449,11836958,15880287,8762854C,CBP,CHEP BLOCK (MARK 55),6100378380,23,10/11/2023,,,,
         075,7547450,11836959,15882136,8764934C,CBP,CHEP BLOCK (MARK 55),6100378380,3,10/18/2023,,,,
         075,7547454,11836960,15884716,93362C09,CBP,CHEP BLOCK (MARK 55),33904028,1,10/27/2023,,,,
         075,7547455,11836991,15884717,93362C09,CBP,CHEP BLOCK (MARK 55),4000099539,11,10/27/2023,,,,
         075,7547453,11837000,15879767,9600926248,CBP,CHEP BLOCK (MARK 55),5000754738,6,10/10/2023,,,,
         075,7547452,11837002,15879768,9600926247,CBP,CHEP BLOCK (MARK 55),5000754738,4,10/10/2023,,,,
         075,7547451,11837004,15879769,9600926246,CBP,CHEP BLOCK (MARK 55),5000754738,15,10/10/2023,,,,
         075,7547459,11837008,15880725,7342133,CBP,CHEP BLOCK (MARK 55),4000193357,21,10/12/2023,,,,
         075,7547465,11837087,15880263,941403,CBP,CHEP BLOCK (MARK 55),6100463812,4,10/11/2023,,,,
         075,7547466,11837088,15881165,941404,CBP,CHEP BLOCK (MARK 55),6100111943,4,10/14/2023,,,,
         075,7547511,11837089,15879783,9610926301,CBP,CHEP BLOCK (MARK 55),5000754738,19,10/10/2023,,,,
         075,7547510,11837090,15879784,9610926298,CBP,CHEP BLOCK (MARK 55),5000754738,9,10/10/2023,,,,
         075,7547528,11837120,15880598,8821564R,CBP,CHEP BLOCK (MARK 55),6100384435,9,10/11/2023,,,,
         075,7547543,11837149,15879371,11098928,CBP,CHEP BLOCK (MARK 55),6100102506,6,10/9/2023,,,,
         075,7547519,11837156,15881083,573718,CBP,CHEP BLOCK (MARK 55),6100153871,7,10/13/2023,,,,
         075,7547549,11837163,15879372,11098927,CBP,CHEP BLOCK (MARK 55),6100102506,25,10/9/2023,,,,
         075,7547526,11837227,15884229,4348744,CBP,CHEP BLOCK (MARK 55),4000311405,26,10/26/2023,,,,
         075,7547531,11837230,15883576,4348752,CBP,CHEP BLOCK (MARK 55),22050614,26,10/24/2023,,,,
         075,7547537,11837242,15883439,4348773,CBP,CHEP BLOCK (MARK 55),4000376811,28,10/24/2023,,,,
         075,7547547,11837257,15883451,4348788,CBP,CHEP BLOCK (MARK 55),4000187578,28,10/24/2023,,,,
         075,7547546,11837258,15883452,4348790,CBP,CHEP BLOCK (MARK 55),4000187578,28,10/24/2023,,,,
         075,7547548,11837260,15883864,4348793,CBP,CHEP BLOCK (MARK 55),4000187578,26,10/25/2023,,,,
         075,7547570,11837312,15880778,2600926236,CBP,CHEP BLOCK (MARK 55),6101009376,4,10/12/2023,,,,
         075,7547569,11837314,15879787,9610926599,CBP,CHEP BLOCK (MARK 55),5000754738,6,10/10/2023,,,,
         075,7547571,11837316,15879788,9610926594,CBP,CHEP BLOCK (MARK 55),5000754738,3,10/10/2023,,,,
         075,7547544,11837323,15879945,611433,CBP,CHEP BLOCK (MARK 55),6100170317,19,10/10/2023,,,,
         075,7547583,11837369,15880154,233999806,CBP,CHEP BLOCK (MARK 55),6100166563,1,10/10/2023,,,,
         075,7547584,11837370,15880155,233999806,CBP,CHEP BLOCK (MARK 55),6100166563,23,10/10/2023,,,,
         075,7547329,11837399,15879766,43069310,CBP,CHEP BLOCK (MARK 55),6100387520,6,10/10/2023,,,,
         075,7547394,11837401,15880432,9307060,CBP,CHEP BLOCK (MARK 55),4000247261,14,10/11/2023,,,,
         075,7547541,11837402,15880433,9314010,CBP,CHEP BLOCK (MARK 55),4000247261,6,10/11/2023,,,,
         075,7547423,11837410,15879822,9312920,CBP,CHEP BLOCK (MARK 55),4000247261,19,10/10/2023,,,,
         075,7547429,11837411,15879831,43074450,CBP,CHEP BLOCK (MARK 55),6100387520,6,10/10/2023,,,,
         075,7547430,11837413,15880615,9312940,CBP,CHEP BLOCK (MARK 55),4000247261,19,10/12/2023,,,,
         075,7547421,11837415,15879832,43074450,CBP,CHEP BLOCK (MARK 55),6100387520,1,10/10/2023,,,,
         075,7547591,11837417,15880574,106031,CBP,CHEP BLOCK (MARK 55),6100767897,10,10/11/2023,,,,
         075,7547592,11837418,15882456,106032,CBP,CHEP BLOCK (MARK 55),6100767897,6,10/19/2023,,,,
         075,7547593,11837419,15882457,106033,CBP,CHEP BLOCK (MARK 55),6100767897,11,10/19/2023,,,,
         075,7547594,11837421,15883403,106034,CBP,CHEP BLOCK (MARK 55),6100767897,1,10/24/2023,,,,
         075,7547595,11837422,15883783,106035,CBP,CHEP BLOCK (MARK 55),6100767897,20,10/24/2023,,,,
         075,7547611,11837425,15881058,106036,CBP,CHEP BLOCK (MARK 55),6100767897,9,10/13/2023,,,,
         075,7547612,11837426,15881513,106037,CBP,CHEP BLOCK (MARK 55),6100767897,10,10/16/2023,,,,
         075,7547614,11837429,15881905,106039,CBP,CHEP BLOCK (MARK 55),6100767897,6,10/17/2023,,,,
         075,7547615,11837430,15883409,106040,CBP,CHEP BLOCK (MARK 55),6100767897,13,10/24/2023,,,,
         075,7547616,11837431,15883856,106041,CBP,CHEP BLOCK (MARK 55),6100767897,4,10/25/2023,,,,
         075,7547617,11837432,15884223,106042,CBP,CHEP BLOCK (MARK 55),6100767897,19,10/26/2023,,,,
         075,7547618,11837438,15885201,106043,CBP,CHEP BLOCK (MARK 55),6100767897,23,10/31/2023,,,,
         075,7547619,11837439,15885147,106044,CBP,CHEP BLOCK (MARK 55),6100767897,6,10/30/2023,,,,
         075,7547620,11837440,15885527,106045,CBP,CHEP BLOCK (MARK 55),6100767897,19,10/31/2023,,,,
         075,7547629,11837458,15880733,22461930,CBP,CHEP BLOCK (MARK 55),6100567746,1,10/12/2023,,,,
         075,7547633,11837459,15880734,22461850,CBP,CHEP BLOCK (MARK 55),6100567746,4,10/12/2023,,,,
         075,7547627,11837521,15880958,26433260,CBP,CHEP BLOCK (MARK 55),6100272993,22,10/13/2023,,,,
         075,7547628,11837522,15880959,26433260,CBP,CHEP BLOCK (MARK 55),6100272993,3,10/13/2023,,,,
         075,7547625,11837523,15880960,26433450,CBP,CHEP BLOCK (MARK 55),6100272993,1,10/13/2023,,,,
         075,7547609,11837573,15881189,4505669278,CBP,CHEP BLOCK (MARK 55),4000168605,23,10/16/2023,,,,
         075,7547606,11837576,15883624,4505666593,CBP,CHEP BLOCK (MARK 55),4000168605,23,10/24/2023,,,,
         075,7547632,11837578,15880735,22461460,CBP,CHEP BLOCK (MARK 55),6100567746,8,10/12/2023,,,,
         075,7547630,11837579,15880355,22461750,CBP,CHEP BLOCK (MARK 55),6100567746,25,10/11/2023,,,,
         075,7547607,11837581,15883056,4505668116,CBP,CHEP BLOCK (MARK 55),4000168605,23,10/23/2023,,,,
         075,7547608,11837582,15884340,4505669182,CBP,CHEP BLOCK (MARK 55),4000168605,24,10/26/2023,,,,
         075,7547644,11837605,15880667,43085510,CBP,CHEP BLOCK (MARK 55),6100387520,2,10/12/2023,,,,
         075,7547646,11837606,15880638,29485550,CBP,CHEP BLOCK (MARK 55),6100206066,2,10/12/2023,,,,
         075,7547647,11837607,15880668,43085520,CBP,CHEP BLOCK (MARK 55),6100387520,2,10/12/2023,,,,
         075,7547648,11837608,15880974,29485530,CBP,CHEP BLOCK (MARK 55),6100206066,3,10/13/2023,,,,
         075,7547651,11837609,15880709,43085560,CBP,CHEP BLOCK (MARK 55),6100387520,17,10/12/2023,,,,
         075,7547645,11837611,15880975,29485510,CBP,CHEP BLOCK (MARK 55),6100206066,15,10/13/2023,,,,
         075,7547635,11837612,15880976,29485520,CBP,CHEP BLOCK (MARK 55),6100206066,1,10/13/2023,,,,
         075,7547641,11837614,15880978,29485520,CBP,CHEP BLOCK (MARK 55),6100206066,1,10/13/2023,,,,
         075,7547639,11837615,15880639,29485540,CBP,CHEP BLOCK (MARK 55),6100206066,4,10/12/2023,,,,
         075,7547650,11837617,15880640,29485540,CBP,CHEP BLOCK (MARK 55),6100206066,8,10/12/2023,,,,
         075,7547657,11837667,15880146,8939814I,CBP,CHEP BLOCK (MARK 55),6100394264,23,10/10/2023,,,,
         075,7547656,11837668,15880886,8939794I,CBP,CHEP BLOCK (MARK 55),6100394264,21,10/12/2023,,,,
         075,7547655,11837669,15880147,8939824I,CBP,CHEP BLOCK (MARK 55),6100394264,2,10/10/2023,,,,
         075,7547677,11837726,15880894,86151,CBP,CHEP BLOCK (MARK 55),6100330546,2,10/12/2023,,,,
         075,7547678,11837728,15880895,559759,CBP,CHEP BLOCK (MARK 55),6100330546,3,10/12/2023,,,,
         075,7547686,11837735,15880896,559759,CBP,CHEP BLOCK (MARK 55),6100330546,14,10/12/2023,,,,
         075,7547688,11837736,15880897,559759,CBP,CHEP BLOCK (MARK 55),6100330546,2,10/12/2023,,,,
         075,7547689,11837737,15880898,559759,CBP,CHEP BLOCK (MARK 55),6100330546,4,10/12/2023,,,,
         075,7547692,11837743,15880730,8978644J,CBP,CHEP BLOCK (MARK 55),6100389966,8,10/12/2023,,,,
         075,7547690,11837754,15880605,8978513M,CBP,CHEP BLOCK (MARK 55),6100390641,3,10/12/2023,,,,
         075,7547691,11837757,15880606,8978513M,CBP,CHEP BLOCK (MARK 55),6100390641,26,10/12/2023,,,,
         075,7547693,11837770,15881765,029260PH,CBP,CHEP BLOCK (MARK 55),6100421172,29,10/17/2023,,,,
         075,7547668,11837774,15880624,6725370,CBP,CHEP BLOCK (MARK 55),6100102463,16,10/12/2023,,,,
         075,7547674,11837779,15880693,8964464U,CBP,CHEP BLOCK (MARK 55),6100398705,21,10/12/2023,,,,
         075,7547634,11837808,15884953,4349310,CBP,CHEP BLOCK (MARK 55),22050614,16,10/30/2023,,,,
         075,7547715,11837872,15880674,712204700,CBP,CHEP BLOCK (MARK 55),4000067080,12,10/12/2023,,,,
         075,7547713,11837878,15881403,P574437,CBP,CHEP BLOCK (MARK 55),6100407385,20,10/16/2023,,,,
         075,7547711,11837879,15880618,267142,CBP,CHEP BLOCK (MARK 55),6100145051,26,10/12/2023,,,,
         075,7547640,11837930,15880669,43085530,CBP,CHEP BLOCK (MARK 55),6100387520,7,10/12/2023,,,,
         075,7547638,11837931,15880670,43085510,CBP,CHEP BLOCK (MARK 55),6100387520,1,10/12/2023,,,,
         075,7547637,11837932,15880671,43085510,CBP,CHEP BLOCK (MARK 55),6100387520,1,10/12/2023,,,,
         075,7547631,11837933,15880322,13032520,CBP,CHEP BLOCK (MARK 55),4000067465,18,10/11/2023,,,,
         075,7547718,11837934,15880633,1720927458,CBP,CHEP BLOCK (MARK 55),6100230770,25,10/12/2023,,,,
         075,7547643,11837941,15880672,43085540,CBP,CHEP BLOCK (MARK 55),6100387520,3,10/12/2023,,,,
         075,7547649,11837946,15880673,43085500,CBP,CHEP BLOCK (MARK 55),6100387520,2,10/12/2023,,,,
         075,7547737,11837982,15881545,93437C09,CBP,CHEP BLOCK (MARK 55),4000099539,1,10/16/2023,,,,
         075,7547748,11838003,15881681,744857,CBP,CHEP BLOCK (MARK 55),6110089995,2,10/17/2023,,,,
         075,7547746,11838004,15881682,744855,CBP,CHEP BLOCK (MARK 55),6100189995,1,10/17/2023,,,,
         075,7547747,11838006,15881683,744856,CBP,CHEP BLOCK (MARK 55),6110089995,1,10/17/2023,,,,
         075,7547745,11838032,15879504,24459758,CBP,CHEP BLOCK (MARK 55),6100110882,9,10/9/2023,,,,
         075,7547753,11838055,15881684,744854,CBP,CHEP BLOCK (MARK 55),6100189995,21,10/17/2023,,,,
         075,7547762,11838065,15880608,8978523M,CBP,CHEP BLOCK (MARK 55),6100390641,2,10/12/2023,,,,
         075,7547763,11838066,15880609,8978523M,CBP,CHEP BLOCK (MARK 55),6100390641,21,10/12/2023,,,,
         075,7547764,11838071,15882847,9290927620,CXY,CHEP CHEMICAL PALLET,5000754738,26,10/20/2023,,,,
         075,7547788,11838113,15880686,9319960,CBP,CHEP BLOCK (MARK 55),4000247261,2,10/12/2023,,,,
         075,7547793,11838114,15880979,19968870,CBP,CHEP BLOCK (MARK 55),6101038567,1,10/13/2023,,,,
         075,7547794,11838115,15880980,19968860,CBP,CHEP BLOCK (MARK 55),6101038567,1,10/13/2023,,,,
         075,7547795,11838116,15880981,19968750,CBP,CHEP BLOCK (MARK 55),6101038567,2,10/13/2023,,,,
         075,7547770,11838176,15881567,112102,CBP,CHEP BLOCK (MARK 55),6100103569,14,10/16/2023,,,,
         075,7547769,11838177,15881568,112101,CBP,CHEP BLOCK (MARK 55),6100103569,12,10/16/2023,,,,
         075,7547784,11838203,15881094,26884790,CBP,CHEP BLOCK (MARK 55),6100238111,2,10/13/2023,,,,
         075,7547792,11838208,15881095,26884790,CBP,CHEP BLOCK (MARK 55),6100238111,18,10/13/2023,,,,
         075,7547789,11838212,15881040,26884720,CBP,CHEP BLOCK (MARK 55),6100238111,18,10/13/2023,,,,
         075,7547786,11838214,15881079,26884760,CBP,CHEP BLOCK (MARK 55),6100238111,11,10/13/2023,,,,
         075,7547779,11838215,15881080,26884760,CBP,CHEP BLOCK (MARK 55),6100238111,2,10/13/2023,,,,
         075,7547790,11838216,15880982,19968880,CBP,CHEP BLOCK (MARK 55),6101038567,6,10/13/2023,,,,
         075,7547787,11838218,15880983,19968890,CBP,CHEP BLOCK (MARK 55),6101038567,1,10/13/2023,,,,
         075,7547783,11838227,15880884,26884770,CBP,CHEP BLOCK (MARK 55),40184113,1,10/13/2023,,,,
         075,7547808,11838300,15881822,7342949,CBP,CHEP BLOCK (MARK 55),4000193357,24,10/17/2023,,,,
         075,7547816,11838384,15880828,19020350,CBP,CHEP BLOCK (MARK 55),6100408277,1,10/12/2023,,,,
         075,7547817,11838395,15880829,19020350,CBP,CHEP BLOCK (MARK 55),6100408277,13,10/12/2023,,,,
         075,7547820,11838399,15881154,856690-001,CBP,CHEP BLOCK (MARK 55),6100263814,2,10/13/2023,,,,
         075,7547821,11838404,15881155,856780-001,CBP,CHEP BLOCK (MARK 55),6100263814,1,10/13/2023,,,,
         075,7547782,11838405,15880866,13038330,CBP,CHEP BLOCK (MARK 55),4000067465,1,10/12/2023,,,,
         075,7547823,11838421,15882655,7351274,CBP,CHEP BLOCK (MARK 55),4000193357,22,10/19/2023,,,,
         075,7547826,11838423,15880948,9216878T,CBP,CHEP BLOCK (MARK 55),4000202520,1,10/12/2023,,,,
         075,7547831,11838425,15883034,414681000,CBP,CHEP BLOCK (MARK 55),1590353,11,10/20/2023,,,,
         075,7547819,11838430,15881156,856689-001,CBP,CHEP BLOCK (MARK 55),6100263814,7,10/13/2023,,,,
         075,7547833,11838433,15880883,11099522,CBP,CHEP BLOCK (MARK 55),6100102506,35,10/13/2023,,,,
         075,7547832,11838434,15881060,11099523,CBP,CHEP BLOCK (MARK 55),6100102506,28,10/13/2023,,,,
         075,7547828,11838442,15880950,9216898T,CBP,CHEP BLOCK (MARK 55),4000202520,9,10/12/2023,,,,
         075,7547830,11838444,15880953,9216898T,CBP,CHEP BLOCK (MARK 55),4000202520,1,10/12/2023,,,,
         075,7547829,11838445,15880951,9216908T,CBP,CHEP BLOCK (MARK 55),4000202520,5,10/12/2023,,,,
         075,7547825,11838446,15880952,9216878T,CBP,CHEP BLOCK (MARK 55),4000202520,9,10/12/2023,,,,
         075,7547818,11838447,15881166,942606,CBP,CHEP BLOCK (MARK 55),6100111943,24,10/14/2023,,,,
         075,7547697,11838465,15883865,82X276898,CBP,CHEP BLOCK (MARK 55),4000189406,24,10/25/2023,,,,
         075,7547842,11838477,15880197,107037,CBP,CHEP BLOCK (MARK 55),6100125714,13,10/10/2023,,,,
         075,7547836,11838536,15882126,223296,CBP,CHEP BLOCK (MARK 55),235347,5,10/18/2023,,,,
         075,7547871,11838579,15879369,9610928370,CBP,CHEP BLOCK (MARK 55),5000754738,4,10/9/2023,,,,
         075,7547888,11838613,15882928,03689C07,CBP,CHEP BLOCK (MARK 55),6100566845,2,10/20/2023,,,,
         075,7547791,11838628,15880867,13038330,CBP,CHEP BLOCK (MARK 55),4000067465,11,10/12/2023,,,,
         075,7547895,11838633,15880653,233912808,CBP,CHEP BLOCK (MARK 55),4000073606,22,10/12/2023,,,,
         075,7547896,11838671,15881405,877953,CBP,CHEP BLOCK (MARK 55),6100113086,28,10/16/2023,,,,
         075,7547904,11838760,15881592,975486,CBP,CHEP BLOCK (MARK 55),6100190171,17,10/16/2023,,,,
         075,7547905,11838767,15882120,9352204I,CBP,CHEP BLOCK (MARK 55),6100394264,1,10/18/2023,,,,
         075,7547906,11838769,15882121,9352194I,CBP,CHEP BLOCK (MARK 55),6100394264,23,10/18/2023,,,,
         075,7547910,11838790,15881445,678016,CBP,CHEP BLOCK (MARK 55),6100172850,27,10/16/2023,,,,
         075,7547903,11838791,15881593,975487,CBP,CHEP BLOCK (MARK 55),6100190171,1,10/16/2023,,,,
         075,7547839,11838837,15884235,82X279511,CBP,CHEP BLOCK (MARK 55),210934,28,10/26/2023,,,,
         075,7547912,11838841,15884545,82X280913,CBP,CHEP BLOCK (MARK 55),,240000,10/26/2023,,,,
         075,7547914,11838935,15880565,11099781,CBP,CHEP BLOCK (MARK 55),6100102506,2,10/11/2023,,,,
         075,7547950,11838950,15882097,81728,CBP,CHEP BLOCK (MARK 55),4000445826,17,10/18/2023,,,,
         075,7547929,11838970,15881106,9400474H,CBP,CHEP BLOCK (MARK 55),6100398448,22,10/13/2023,,,,
         075,7547930,11838971,15881107,9400474H,CBP,CHEP BLOCK (MARK 55),6100398448,3,10/13/2023,,,,
         075,7547931,11838972,15881108,9400474H,CBP,CHEP BLOCK (MARK 55),6100398448,2,10/13/2023,,,,
         075,7547932,11838974,15881160,9400484H,CBP,CHEP BLOCK (MARK 55),6100398448,17,10/13/2023,,,,
         075,7547933,11838975,15881161,9400484H,CBP,CHEP BLOCK (MARK 55),6100398448,8,10/13/2023,,,,
         075,7547934,11838976,15881162,9400484H,CBP,CHEP BLOCK (MARK 55),6100398448,1,10/13/2023,,,,
         075,7547955,11839047,15880946,208202,CBP,CHEP BLOCK (MARK 55),6100762810,1,10/12/2023,,,,
         075,7547961,11839050,15880987,208203,CBP,CHEP BLOCK (MARK 55),6100762810,2,10/13/2023,,,,
         075,7547966,11839059,15881496,1720929209,CBP,CHEP BLOCK (MARK 55),241303,2,10/16/2023,,,,
         075,7547960,11839068,15882810,7351601,CBP,CHEP BLOCK (MARK 55),4000193369,22,10/19/2023,,,,
         075,7547967,11839069,15881599,13870929107,CBP,CHEP BLOCK (MARK 55),5000754738,1,10/17/2023,,,,
         075,7547980,11839142,15883048,6725371,CBP,CHEP BLOCK (MARK 55),6100102463,1,10/20/2023,,,,
         075,7547987,11839225,15882022,26891960,CBP,CHEP BLOCK (MARK 55),6100238111,2,10/17/2023,,,,
         075,7547988,11839226,15881333,19977350,CBP,CHEP BLOCK (MARK 55),6101038567,3,10/16/2023,,,,
         075,7547989,11839227,15881334,19977290,CBP,CHEP BLOCK (MARK 55),6101038567,1,10/16/2023,,,,
