"Ship yyyymm","Ship date","Ship location","Order number","Po number","Bill of lading","Loc bol#","Master bill 10","Ship from location","Ship from address","Ship from city","Ship from state","Ship from zip","Type of sale","Customer","Ship to name","Ship to address","Ship to city","Ship to state","Ship to zip","Chep","Ww","Other","Header plt","Calc plt","Gross weight","Default pallet type","Master bill stop"
"2023-10","2023/10/11",60   ,"060-09487","82023     ",30516  ,"X06030516 ","0604041262","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",18     ,0      ,0      ,23     ,23     ,38274    ,"**",1
"2023-10","2023/10/11",60   ,"060-09488","82024     ",30518  ,"X06030518 ","0604041265","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/11",60   ,"060-09489","82025     ",30519  ,"X06030519 ","0604041263","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",19     ,0      ,0      ,23     ,23     ,36065    ,"**",1
"2023-10","2023/10/11",60   ,"060-09490","82026     ",30520  ,"X06030520 ","0604041266","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",24     ,0      ,0      ,23     ,23     ,33794    ,"**",1
"2023-10","2023/10/11",60   ,"060-09491","82027     ",30521  ,"X06030521 ","0604041267","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",11     ,0      ,0      ,24     ,24     ,39553    ,"**",1
"2023-10","2023/10/11",60   ,"060-09492","82028     ",30511  ,"X06030511 ","0604041269","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,34913    ,"**",1
"2023-10","2023/10/11",60   ,"060-09493","82029     ",30522  ,"X06030522 ","0604041270","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",19     ,0      ,0      ,23     ,23     ,37723    ,"**",1
"2023-10","2023/10/11",60   ,"060-09494","82030     ",30523  ,"X06030523 ","0604041268","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",6      ,0      ,0      ,24     ,24     ,41923    ,"**",1
"2023-10","2023/10/11",60   ,"060-09495","82031     ",30525  ,"X06030525 ","0604041271","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/11",60   ,"060-09496","82032     ",30524  ,"X06030524 ","0604041272","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",10     ,0      ,0      ,24     ,24     ,42501    ,"**",1
"2023-10","2023/10/11",60   ,"060-09497","82033     ",30526  ,"X06030526 ","0604041273","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,20     ,20     ,33691    ,"**",1
"2023-10","2023/10/11",60   ,"060-09501","82037     ",30501  ,"X06030501 ","0604041277","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42305    ,"**",1
"2023-10","2023/10/11",60   ,"060-09502","82038     ",30510  ,"X06030510 ","0604041279","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/11",60   ,"060-09498","82034     ",30528  ,"X06030528 ","0604041274","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,23     ,23     ,40664    ,"**",1
"2023-10","2023/10/11",60   ,"060-09499","82035     ",30529  ,"X06030529 ","0604041275","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",18     ,0      ,0      ,24     ,24     ,40658    ,"**",1
"2023-10","2023/10/11",60   ,"060-09500","82036     ",30533  ,"X06030533 ","0604041276","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,24     ,24     ,40009    ,"**",1
"2023-10","2023/10/11",60   ,"060-09503","82039     ",30527  ,"X06030527 ","0604041278","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/11",60   ,"060-09504","82040     ",30532  ,"X06030532 ","0604041282","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",16     ,0      ,0      ,24     ,24     ,38983    ,"**",1
"2023-10","2023/10/11",60   ,"060-09505","82041     ",30531  ,"X06030531 ","0604041280","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",17     ,0      ,0      ,24     ,24     ,39490    ,"**",1
"2023-10","2023/10/11",60   ,"060-09506","82042     ",30530  ,"X06030530 ","0604041281","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",9      ,0      ,0      ,24     ,24     ,41699    ,"**",1
"2023-10","2023/10/12",60   ,"060-09507","82043     ",30537  ,"X06030537 ","0604041283","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/12",60   ,"060-09508","82044     ",30536  ,"X06030536 ","0604041284","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",13     ,0      ,0      ,24     ,24     ,39625    ,"**",1
"2023-10","2023/10/12",60   ,"060-09509","82045     ",30534  ,"X06030534 ","0604041285","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",12     ,0      ,0      ,24     ,24     ,45523    ,"**",1
